sample_ID	filtered_reads_in_sample	kingdom	phylum	tclass	order	family	genus	species	subspecies	read_count	RPKMF	avg_read_identity	assembly_list
26-000659-54A2-SAD01-01-01-EC01-03-45.p2113_noHost_removal	27426210	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 2	t__Human papillomavirus 23	200	0.9956710114207008	0.9840066225165566	set:U31781
26-000659-54A2-SAD01-01-01-EC01-03-45.p2113_noHost_removal	27426210	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 2	t__Human papillomavirus 37	171	0.8401713767600938	0.9892986550475007	set:U31786
26-000659-54A2-SAD01-01-01-EC01-03-45.p2113_noHost_removal	27426210	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 2	t__Human papillomavirus type 38b	17	0.08376284208781663	0.9577089221226347	set:DQ090005
26-000659-54A2-SAD01-01-01-EC01-03-45.p2113_noHost_removal	27426210	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Gammapapillomavirus	s__Gammapapillomavirus 10	t__Human papillomavirus 133	3857	19.1127886917964	0.9938724155017764	set:GU117633
26-000659-54A2-SAD01-01-01-EC01-03-45.p2113_noHost_removal	27426210	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__unclassified_Papillomaviridae	s__Human papillomavirus	t__Human papillomavirus	26	0.131029479390999	0.9974528782475803	set:MH777160
26-000678-54A2-SAD01-01-01-EC01-03-61.p2113_noHost_removal	30395374	k__Viruses	p__unclassified_Viruses	c__unclassified_Viruses	o__unclassified_Viruses	f__Anelloviridae	g__Alphatorquevirus	s__Torque teno virus 11	t__Torque teno virus 11	6	0.06182225473973814	0.9779411764705882	GCF_002818275.1
26-000678-54A2-SAD01-01-01-EC01-03-61.p2113_noHost_removal	30395374	k__Viruses	p__unclassified_Viruses	c__unclassified_Viruses	o__unclassified_Viruses	f__Anelloviridae	g__unclassified_Anelloviridae	s__SEN virus	t__unclassified_SEN virus	129	1.1052257491551183	0.9465297509175907	set:KM593802
26-000678-54A2-SAD01-01-01-EC01-03-61.p2113_noHost_removal	30395374	k__Viruses	p__unclassified_Viruses	c__unclassified_Viruses	o__unclassified_Viruses	f__Anelloviridae	g__unclassified_Anelloviridae	s__Torque teno midi virus	t__unclassified_Torque teno midi virus	27	0.2734892448361846	0.9217561932793724	acc:OP549859.1
26-000678-54A2-SAD01-01-01-EC01-03-61.p2113_noHost_removal	30395374	k__Viruses	p__unclassified_Viruses	c__unclassified_Viruses	o__unclassified_Viruses	f__Anelloviridae	g__unclassified_Anelloviridae	s__Torque teno virus	t__Torque teno virus	646	5.705566208593002	0.9803092738139539	GCF_000893775.1
26-000678-54A2-SAD01-01-01-EC01-03-61.p2113_noHost_removal	30395374	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Lymphocryptovirus	s__Lymphocryptovirus humangamma4	t__Human herpesvirus 4 type 2	91	0.01732928523297922	0.9892769162810777	GCF_000872045.1
26-000678-54A2-SAD01-01-01-EC01-03-61.p2113_noHost_removal	30395374	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Roseolovirus	s__Roseolovirus humanbeta7	t__Human betaherpesvirus 7	21556	4.6327858967872535	0.997294163923879	GCF_000848125.1
26-000678-54A2-SAD01-01-01-EC01-03-61.p2113_noHost_removal	30395374	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Alphapapillomavirus	s__Alphapapillomavirus 2	t__Human papillomavirus 94	9	0.03757108096383401	0.9992492492492491	set:AJ620211
26-000678-54A2-SAD01-01-01-EC01-03-61.p2113_noHost_removal	30395374	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 1	t__Human papillomavirus type 195	347	1.508285229361924	0.9984716370659932	set:KR816182
26-000678-54A2-SAD01-01-01-EC01-03-61.p2113_noHost_removal	30395374	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 1	t__human papillomavirus 36	92	0.3919679328180635	0.9910020155485172	set:U31785
26-000678-54A2-SAD01-01-01-EC01-03-61.p2113_noHost_removal	30395374	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 3	t__Human papillomavirus type 49	106	0.4612926960913204	0.9941811204360009	GCF_000862825.1
26-000678-54A2-SAD01-01-01-EC01-03-61.p2113_noHost_removal	30395374	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Gammapapillomavirus	s__Gammapapillomavirus 10	t__Human papillomavirus 142	2	0.008923174187866553	0.9735099337748344	set:HM999994
26-000678-54A2-SAD01-01-01-EC01-03-61.p2113_noHost_removal	30395374	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Gammapapillomavirus	s__Gammapapillomavirus 19	t__unclassified_Gammapapillomavirus 19	107	0.4842728455818645	0.9432713274604868	set:MF588733,set:JX413108
26-000678-54A2-SAD01-01-01-EC01-03-61.p2113_noHost_removal	30395374	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Gammapapillomavirus	s__Gammapapillomavirus 7	t__Human papillomavirus 149	192	0.861414250686961	0.9889538369447216	set:GU117629
26-000678-54A2-SAD01-01-01-EC01-03-61.p2113_noHost_removal	30395374	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Gammapapillomavirus	s__Gammapapillomavirus 8	t__human papillomavirus 147	90	0.4098805219767107	0.9827884649076708	set:HM999999
26-000678-54A2-SAD01-01-01-EC01-03-61.p2113_noHost_removal	30395374	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__unclassified_Papillomaviridae	s__Human papillomavirus	t__Human papillomavirus	49	0.22072339098164928	0.9855804607460238	set:MH777360,set:KX781286,set:MH777339
26-000678-54A2-SAD01-01-01-EC01-03-61.p2113_noHost_removal	30395374	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Sepolyvirales	f__Polyomaviridae	g__Alphapolyomavirus	s__Alphapolyomavirus quintihominis	t__Merkel cell polyomavirus	4002	24.441205199390616	0.9973778646522117	GCF_000874865.1
26-000678-54A2-SAD01-01-01-EC01-03-61.p2113_noHost_removal	30395374	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Sepolyvirales	f__Polyomaviridae	g__Deltapolyomavirus	s__Deltapolyomavirus sextihominis	t__Human polyomavirus 6	4	0.026715179237242374	0.990066225165563	GCF_000888495.1
26-000678-54A2-SAD01-01-01-EC01-03-61.p2113_noHost_removal	30395374	k__Viruses	p__Artverviricota	c__Revtraviricetes	o__Ortervirales	f__Retroviridae	g__Gammaretrovirus	s__Gammaretrovirus porConc	t__unclassified_Gammaretrovirus porConc	3	0.01222735749405252	0.9337748344370861	set:AF356697
26-000788-54A1-UBD01-00-01-DB01-03-01.p2113_noHost_removal	43237716	k__Viruses	p__Preplasmiviricota	c__Tectiliviricetes	o__Rowavirales	f__Adenoviridae	g__Mastadenovirus	s__Human mastadenovirus C	t__Human adenovirus 2	83132	52.64280730740346	0.9910731477817267	set:MT277585
26-000788-54A1-UBD01-00-01-DB01-03-01.p2113_noHost_removal	43237716	k__Viruses	p__unclassified_Viruses	c__unclassified_Viruses	o__unclassified_Viruses	f__Anelloviridae	g__unclassified_Anelloviridae	s__Torque teno virus	t__Torque teno virus	556	3.455830052026366	0.991234461258499	acc:OP985294.1
26-000788-54A1-UBD01-00-01-DB01-03-01.p2113_noHost_removal	43237716	k__Viruses	p__Pisuviricota	c__Pisoniviricetes	o__Picornavirales	f__Iflaviridae	g__Iflavirus	s__Iflavirus aladeformis	t__Deformed wing virus	96	0.21896289853288675	0.9764762693156738	GCF_000852585.1
26-000788-54A1-UBD01-00-01-DB01-03-01.p2113_noHost_removal	43237716	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Lymphocryptovirus	s__Lymphocryptovirus humangamma4	t__Human herpesvirus 4 type 2	1	0.00013387022850556925	1.0	GCF_000872045.1
26-000788-54A1-UBD01-00-01-DB01-03-01.p2113_noHost_removal	43237716	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 1	t__Human papillomavirus type 196	668	2.0599299617645546	0.9957568307094408	set:KR816183
26-000788-54A1-UBD01-00-01-DB01-03-01.p2113_noHost_removal	43237716	k__Viruses	p__Pisuviricota	c__Pisoniviricetes	o__Picornavirales	f__Picornaviridae	g__Enterovirus	s__Enterovirus A	t__Coxsackievirus A16	1732	5.40734612106542	0.9863955227492184	acc:OQ791560.1
26-000788-54A1-UBD01-00-01-DB01-03-01.p2113_noHost_removal	43237716	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Sepolyvirales	f__Polyomaviridae	g__Alphapolyomavirus	s__Alphapolyomavirus quintihominis	t__Merkel cell polyomavirus	4072	17.48227909290649	0.9940698376862257	GCF_000874865.1
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__unclassified_Viruses	c__unclassified_Viruses	o__unclassified_Viruses	f__Anelloviridae	g__Alphatorquevirus	s__Alphatorquevirus homin5	t__Torque teno virus 5	12	0.15136343803387795	0.9564017660044151	GCF_002818195.1
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Lymphocryptovirus	s__Lymphocryptovirus humangamma4	t__Human herpesvirus 4 type 2	1	0.00023575153649457828	1.0	GCF_000872045.1
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Roseolovirus	s__Roseolovirus humanbeta6b	t__Human betaherpesvirus 6B	32	0.008039651790902564	0.9894453642384108	GCF_000846365.1
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Roseolovirus	s__Roseolovirus humanbeta7	t__Human betaherpesvirus 7	2806	0.7465811074821256	0.9970778237600019	GCF_000848125.1
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Alphapapillomavirus	s__Alphapapillomavirus 10	t__human papillomavirus 74	2	0.01030862527232329	0.9668874172185431	acc:LR862050.1
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Alphapapillomavirus	s__Alphapapillomavirus 2	t__Human papillomavirus 28	52	0.2661047467583069	0.9962936589682857	set:U31783
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 1	t__Betapapillomavirus 1	668	3.6036059344680993	0.97283958888687	set:MF588677
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 1	t__Human papillomavirus 98	170	0.9274034739701827	0.9908793626582247	set:FM955837
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 1	t__human papillomavirus 12	110	0.583895690030552	0.997652016857315	set:X74466
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 1	t__human papillomavirus 21	57	0.298441261306609	0.9990152887375315	set:U31779
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 1	t__human papillomavirus 24	130	0.710523241897935	0.9979518910054996	set:U31782
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 1	t__human papillomavirus 36	42	0.2215273109220243	0.9940081993062125	set:U31785
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 2	t__Human papillomavirus 100	47	0.25938764054127617	0.9912639143299987	set:FM955839
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 2	t__Human papillomavirus 107	178	0.9587185088956598	0.9921518860838079	set:EF422221
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 2	t__Human papillomavirus 110	133	0.7297598456117823	0.9928001691530872	set:EU410348
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 2	t__Human papillomavirus 17	94	0.5155617525436623	0.9654671478643068	set:JN211195
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 2	t__Human papillomavirus 174	36	0.19924685748528004	0.9957689477557028	set:HF930491
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 2	t__Human papillomavirus 23	98	0.5449862217631122	0.9918249783943813	set:U31781
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 2	t__Human papillomavirus type 38b	30	0.1651191018281729	0.9907225506318801	set:DQ090005
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Gammapapillomavirus	s__Gammapapillomavirus 11	t__Human papillomavirus 136	155	0.8625568602127538	0.9952102994583866	GCF_000899695.1
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Gammapapillomavirus	s__Gammapapillomavirus 11	t__human papillomavirus 230	8	0.0409391918089703	0.9933774834437087	acc:PP718696.1
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Gammapapillomavirus	s__Gammapapillomavirus 12	t__Human papillomavirus 148	48	0.2728936579628095	0.9529265289313553	set:GU129016
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Gammapapillomavirus	s__Gammapapillomavirus 14	t__Human papillomavirus type 131	14	0.07939449990438464	0.9863945578231289	GCF_000890535.1
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Gammapapillomavirus	s__Gammapapillomavirus 15	t__Human papillomavirus 179	9	0.0507145000080996	0.997056659308315	GCF_000912535.1
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Gammapapillomavirus	s__Gammapapillomavirus 16	t__Human papillomavirus type 137	6	0.03377228727276063	0.9823399558498896	GCF_000897255.1
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Gammapapillomavirus	s__Gammapapillomavirus 17	t__Human papillomavirus type 144	8	0.04481295937389556	0.990066225165563	GCF_000898255.1
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Gammapapillomavirus	s__Gammapapillomavirus 19	t__Gammapapillomavirus 19	14	0.07822901609456585	0.9803289938305326	set:MF588732
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Gammapapillomavirus	s__Gammapapillomavirus 19	t__human papillomavirus 162	158	0.8920490428680334	0.9942810104825247	set:JX413108
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Gammapapillomavirus	s__Gammapapillomavirus 23	t__Human papillomavirus 175	19	0.1070935774381452	0.9870752592955454	GCF_002827025.1
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Gammapapillomavirus	s__Gammapapillomavirus 24	t__Gammapapillomavirus 24	173	0.9654949947950442	0.9792428183523786	set:MF588747
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Gammapapillomavirus	s__Gammapapillomavirus 7	t__Human papillomavirus 109	22	0.12197744703524165	0.9951836243226971	GCF_000883695.1
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Gammapapillomavirus	s__Gammapapillomavirus 7	t__Human papillomavirus 155	72	0.39887312955227844	0.998804267844003	set:JF906559
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Gammapapillomavirus	s__Gammapapillomavirus 8	t__human papillomavirus 168	1408	7.960433767203865	0.9909774311938414	set:KC862317
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Gammapapillomavirus	s__Gammapapillomavirus 9	t__Gammapapillomavirus 9	175	0.9821746215951676	0.98744523406159	set:MF588712
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Gammapapillomavirus	s__Gammapapillomavirus sp.	t__Gammapapillomavirus sp.	119	0.6680628581203266	0.9990368457248292	GCF_004131585.1
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Gammapapillomavirus	s__Human papillomavirus type 194	t__Human papillomavirus type 194	270	1.51472895065514	0.997228354181996	set:KR816181
25-000632-54A2-SAD01-01-01-EC01-03-26.p2113_noHost_removal	24552302	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__unclassified_Papillomaviridae	s__Human papillomavirus	t__Human papillomavirus	991	5.5611655870356005	0.9911601796029496	set:MH777255,set:MH777319,set:MH777363,set:MH777329,set:KX781287,set:MH777227,set:MH972558,set:MH777202,set:MH777362,set:MK645900,set:MH777209,set:MH777302,set:MH777205,set:MH777268
25-000499-54A2-SAD01-01-01-EC01-03-07.p2113_noHost_removal	24854216	k__Viruses	p__unclassified_Viruses	c__unclassified_Viruses	o__unclassified_Viruses	f__Anelloviridae	g__Alphatorquevirus	s__unclassified_Alphatorquevirus	t__unclassified_Alphatorquevirus	5	0.06565702116296017	0.8095238095238095	GCF_002818245.1
25-000499-54A2-SAD01-01-01-EC01-03-07.p2113_noHost_removal	24854216	k__Viruses	p__unclassified_Viruses	c__unclassified_Viruses	o__unclassified_Viruses	f__Anelloviridae	g__Betatorquevirus	s__TTV-like mini virus	t__TTV-like mini virus	92	1.3061345364562114	0.9510723069910353	acc:MN770794.1
25-000499-54A2-SAD01-01-01-EC01-03-07.p2113_noHost_removal	24854216	k__Viruses	p__unclassified_Viruses	c__unclassified_Viruses	o__unclassified_Viruses	f__Anelloviridae	g__unclassified_Anelloviridae	s__Torque teno midi virus	t__Torque teno midi virus	28	0.3667218202872838	0.9752224687965658	acc:MN774937.1
